Fecha,Saturación,N° de pallets
2025-11-05 00:07:22.907767,126.36,139
2025-11-05 00:22:53.380680,118.18,130
2025-11-05 00:40:23.951151,116.36,128
2025-11-05 00:58:04.278042,106.36,117
2025-11-05 01:13:38.044604,110.0,121
2025-11-05 01:29:15.538551,96.36,106
2025-11-05 01:44:40.949265,93.64,103
2025-11-05 02:00:08.602042,77.27,85
2025-11-05 02:15:39.522591,73.64,81
2025-11-05 02:32:16.375266,102.73,113
2025-11-05 02:47:45.706954,89.09,98
2025-11-05 03:03:18.398017,89.09,98
2025-11-05 03:18:49.714878,73.64,81
2025-11-05 03:34:10.543040,79.09,87
2025-11-05 03:49:31.193845,78.18,86
2025-11-05 04:04:53.613697,62.73,69
2025-11-05 04:20:15.774704,62.73,69
2025-11-05 04:35:38.252779,93.64,103
2025-11-05 04:51:00.581949,95.45,105
2025-11-05 05:06:22.975649,103.64,114
2025-11-05 05:21:51.545575,73.64,81
2025-11-05 05:37:24.373063,83.64,92
2025-11-05 05:52:53.603407,78.18,86
2025-11-05 06:08:24.376220,75.45,83
2025-11-05 06:26:01.507796,85.45,94
2025-11-05 06:41:34.293880,85.45,94
2025-11-05 06:58:17.025325,85.45,94
2025-11-05 07:13:47.533260,75.45,83
2025-11-05 07:29:16.869231,75.45,83
2025-11-05 07:44:48.348120,80.91,89
2025-11-05 08:00:23.318925,67.27,74
2025-11-05 08:15:56.478160,67.27,74
2025-11-05 08:33:17.312296,73.64,81
2025-11-05 08:48:55.268428,73.64,81
2025-11-05 09:06:43.392828,57.27,63
2025-11-05 09:22:14.567568,59.09,65
2025-11-05 09:37:51.368584,60.91,67
2025-11-05 09:53:19.442022,59.09,65
2025-11-05 10:39:02.056976,67.27,74
2025-11-05 10:57:58.696103,67.27,74
2025-11-05 11:13:16.937296,67.27,74
2025-11-05 11:29:48.548876,59.09,65
2025-11-05 11:47:20.902282,73.64,81
2025-11-05 13:42:22.464717,71.82,79
2025-11-05 13:58:56.991585,70.0,77
2025-11-05 14:14:21.568536,100.0,110
2025-11-05 14:33:02.272183,87.27,96
2025-11-05 14:49:45.670228,87.27,96
2025-11-05 15:07:40.806309,87.27,96
2025-11-05 15:23:02.226107,84.55,93
2025-11-05 15:38:32.487506,80.91,89
2025-11-05 16:11:44.134654,82.73,91
2025-11-05 16:27:11.189167,103.64,114
2025-11-05 16:45:06.745913,89.09,98
2025-11-05 17:03:04.595113,96.36,106
2025-11-05 17:18:30.580278,96.36,106
2025-11-05 17:34:00.284746,87.27,96
2025-11-05 17:51:43.647693,81.82,90
2025-11-05 18:08:49.813390,89.09,98
2025-11-05 18:26:28.047883,94.55,104
2025-11-05 18:41:48.004299,74.55,82
2025-11-05 18:58:25.687333,74.55,82
2025-11-05 19:15:02.907617,74.55,82
2025-11-05 19:30:28.680546,82.73,91
2025-11-05 19:48:13.546319,81.82,90
2025-11-05 20:03:40.490013,80.0,88
2025-11-05 20:21:33.542165,127.27,140
2025-11-05 20:37:00.640383,121.82,134
2025-11-05 20:52:19.652255,116.36,128
2025-11-05 21:42:35.271962,175.45,193
