Fecha,Saturación,N° de pallets
2026-06-04 00:08:54.904582,10.91,12
2026-06-04 00:33:26.554439,10.91,12
2026-06-04 00:57:24.652254,8.18,9
2026-06-04 01:20:57.370526,10.0,11
2026-06-04 01:59:52.407692,0.91,1
2026-06-04 02:23:23.562326,7.27,8
2026-06-04 03:01:09.895675,1.82,2
2026-06-04 03:24:40.925699,0.91,1
2026-06-04 03:49:26.311931,0.91,1
2026-06-04 04:12:39.122240,9.09,10
2026-06-04 04:36:07.385882,0.91,1
2026-06-04 05:00:50.692176,0.91,1
2026-06-04 05:24:21.029886,2.73,3
2026-06-04 05:47:58.224493,24.55,27
2026-06-04 06:11:33.028914,16.36,18
2026-06-04 06:35:15.160679,14.55,16
2026-06-04 06:57:38.580505,14.55,16
2026-06-04 07:37:29.738000,5.45,6
2026-06-04 08:02:01.755924,4.55,5
2026-06-04 08:24:27.787224,3.64,4
2026-06-04 08:47:06.284697,0.91,1
2026-06-04 09:28:22.463888,0.91,1
2026-06-04 09:52:16.857167,2.73,3
2026-06-04 10:48:41.504798,0.91,1
2026-06-04 11:14:31.849039,50.0,55
2026-06-04 11:37:31.050424,70.0,77
2026-06-04 12:00:21.842293,53.64,59
2026-06-04 12:24:48.136737,55.45,61
2026-06-04 12:51:13.789672,56.36,62
2026-06-04 13:30:45.183568,68.18,75
2026-06-04 13:53:28.787131,68.18,75
2026-06-04 14:15:20.659214,68.18,75
2026-06-04 14:38:02.970583,67.27,74
2026-06-04 15:02:41.338388,56.36,62
2026-06-04 15:42:27.322967,39.09,43
2026-06-04 16:08:02.767148,45.45,50
2026-06-04 16:31:14.665880,20.0,22
2026-06-04 16:53:29.581282,24.55,27
2026-06-04 17:31:06.703204,15.45,17
2026-06-04 17:55:44.766471,23.64,26
2026-06-04 18:44:14.258137,3.64,4
2026-06-04 19:35:38.102472,18.18,20
2026-06-04 20:33:07.308494,13.64,15
2026-06-04 21:12:03.148268,1.82,2
2026-06-04 21:35:37.734093,7.27,8
2026-06-04 21:59:16.559156,7.27,8
2026-06-04 22:35:50.669579,4.55,5
2026-06-04 22:59:12.217159,4.55,5
