Fecha,Saturación,N° de pallets
2026-09-24 00:17:50.905456,36.36,40
2026-09-24 00:45:46.518790,36.36,40
2026-09-24 01:11:59.500523,47.27,52
2026-09-24 01:38:14.433925,55.45,61
2026-09-24 02:04:21.354359,36.36,40
2026-09-24 02:30:26.723973,36.36,40
2026-09-24 02:56:35.791620,38.18,42
2026-09-24 03:22:47.441844,38.18,42
2026-09-24 03:48:54.116675,38.18,42
2026-09-24 04:14:57.385140,38.18,42
2026-09-24 04:41:06.056617,53.64,59
2026-09-24 05:09:00.562373,73.64,81
2026-09-24 05:30:48.059408,68.18,75
2026-09-24 05:56:55.595179,82.73,91
2026-09-24 06:23:02.879053,118.18,130
