Fecha,Saturación,N° de pallets
2025-12-08 06:19:01.417968,21.82,24
2025-12-08 06:34:28.023392,21.82,24
2025-12-08 06:49:54.188980,21.82,24
2025-12-08 07:05:21.009724,21.82,24
2025-12-08 07:20:56.335432,21.82,24
2025-12-08 07:36:21.665205,21.82,24
2025-12-08 08:10:14.006183,21.82,24
2025-12-08 08:27:22.275592,21.82,24
2025-12-08 08:45:07.227904,21.82,24
2025-12-08 09:01:39.728988,21.82,24
2025-12-08 09:17:02.752895,21.82,24
2025-12-08 09:48:51.267635,1.82,2
2025-12-08 10:38:38.011394,1.82,2
2025-12-08 10:54:10.848929,1.82,2
2025-12-08 11:11:47.529061,1.82,2
2025-12-08 11:27:13.241152,1.82,2
2025-12-08 16:57:32.866957,1.82,2
2025-12-08 17:51:40.965511,1.82,2
2025-12-08 18:07:45.415725,1.82,2
2025-12-08 18:24:13.751451,1.82,2
2025-12-08 18:40:14.185481,1.82,2
2025-12-08 23:34:27.367600,9.09,10
2025-12-08 23:50:31.405084,30.0,33
