Fecha,Saturación,N° de pallets
2026-08-26 00:05:08.592602,36.36,40
2026-08-26 00:32:09.306693,36.36,40
2026-08-26 00:57:27.624475,43.64,48
2026-08-26 01:24:10.564690,60.91,67
2026-08-26 01:49:06.629677,48.18,53
2026-08-26 02:14:01.768800,19.09,21
2026-08-26 02:39:13.784869,17.27,19
2026-08-26 03:04:18.384238,10.91,12
2026-08-26 03:29:15.657721,10.0,11
2026-08-26 03:55:54.666070,38.18,42
2026-08-26 04:20:56.664402,80.0,88
2026-08-26 04:45:51.745391,70.0,77
2026-08-26 05:10:42.525260,62.73,69
2026-08-26 05:35:31.451121,51.82,57
2026-08-26 06:00:27.188968,60.91,67
2026-08-26 06:25:26.214313,81.82,90
2026-08-26 06:50:17.553540,81.82,90
2026-08-26 07:15:13.998260,70.0,77
2026-08-26 07:40:14.920040,61.82,68
2026-08-26 08:05:17.813746,41.82,46
2026-08-26 08:30:24.487122,56.36,62
2026-08-26 08:55:36.406730,76.36,84
2026-08-26 09:21:13.663537,57.27,63
2026-08-26 09:46:20.954426,53.64,59
2026-08-26 10:11:26.468899,50.91,56
2026-08-26 10:36:51.008362,44.55,49
2026-08-26 11:01:56.781547,30.0,33
2026-08-26 11:27:02.003382,34.55,38
2026-08-26 11:52:19.641933,29.09,32
2026-08-26 12:19:30.557639,60.91,67
2026-08-26 12:44:43.337388,41.82,46
2026-08-26 13:12:13.367293,67.27,74
2026-08-26 13:19:40.146073,82.73,91
2026-08-26 13:44:36.404974,86.36,95
2026-08-26 14:09:35.827418,86.36,95
2026-08-26 14:34:39.367432,71.82,79
2026-08-26 14:59:45.349831,74.55,82
2026-08-26 15:08:14.199412,60.0,66
2026-08-26 15:33:22.154862,52.73,58
2026-08-26 15:57:47.859390,46.36,51
2026-08-26 16:22:43.882895,70.0,77
2026-08-26 16:47:46.219225,60.0,66
2026-08-26 17:19:44.670320,70.91,78
2026-08-26 17:51:29.280847,79.09,87
2026-08-26 18:25:21.649202,62.73,69
2026-08-26 18:57:47.932594,64.55,71
2026-08-26 19:29:37.936390,60.91,67
2026-08-26 19:55:40.018055,73.64,81
2026-08-26 20:18:52.150546,87.27,96
2026-08-26 20:44:43.059034,64.55,71
