Fecha,Saturación,N° de pallets
2026-03-05 07:01:58.827780,58.18,64
2026-03-05 07:17:39.969768,58.18,64
2026-03-05 07:33:37.838511,58.18,64
2026-03-05 07:50:35.290305,58.18,64
2026-03-05 08:07:30.401163,91.82,101
2026-03-05 08:23:13.890343,78.18,86
2026-03-05 08:38:50.693403,78.18,86
2026-03-05 08:57:40.339926,67.27,74
2026-03-05 09:15:06.987076,90.91,100
2026-03-05 09:31:09.253404,118.18,130
2026-03-05 10:05:08.621904,108.18,119
2026-03-05 10:21:23.158162,118.18,130
2026-03-05 10:37:06.713156,102.73,113
