Fecha,Saturación,N° de pallets
2025-12-11 06:37:38.411948,25.45,28
2025-12-11 06:53:03.455753,25.45,28
2025-12-11 07:09:30.618572,25.45,28
2025-12-11 08:27:32.231260,5.45,6
2025-12-11 08:44:04.841527,7.27,8
2025-12-11 09:00:44.943753,19.09,21
2025-12-11 09:52:51.850241,24.55,27
2025-12-11 10:11:54.515575,47.27,52
2025-12-11 10:29:27.990780,30.0,33
2025-12-11 10:45:48.320717,37.27,41
2025-12-11 11:04:21.282251,24.55,27
2025-12-11 11:20:04.404934,24.55,27
2025-12-11 11:37:51.757221,24.55,27
2025-12-11 11:53:57.019619,18.18,20
2025-12-11 12:09:43.846038,23.64,26
2025-12-11 12:25:34.189091,13.64,15
2025-12-11 12:42:40.683185,9.09,10
2025-12-11 12:59:29.821089,37.27,41
2025-12-11 13:15:07.691047,20.91,23
2025-12-11 13:33:03.485998,21.82,24
2025-12-11 13:51:41.900314,41.82,46
2025-12-11 14:09:38.432212,40.0,44
2025-12-11 14:31:22.912761,48.18,53
2025-12-11 14:59:46.848344,48.18,53
2025-12-11 15:21:45.094872,48.18,53
2025-12-11 15:38:17.191230,50.0,55
2025-12-11 15:55:11.515504,52.73,58
2025-12-11 16:30:48.132117,24.55,27
2025-12-11 16:47:39.405715,18.18,20
2025-12-11 17:04:01.518126,1.82,2
2025-12-11 17:39:53.350579,1.82,2
2025-12-11 17:57:50.111207,3.64,4
2025-12-11 18:13:28.867357,3.64,4
2025-12-11 18:31:18.886824,5.45,6
2025-12-11 18:46:47.605356,30.0,33
2025-12-11 19:24:32.076190,21.82,24
2025-12-11 19:40:01.177614,25.45,28
2025-12-11 19:57:42.305663,28.18,31
2025-12-11 20:15:21.446550,22.73,25
2025-12-11 20:32:09.457091,22.73,25
2025-12-11 20:49:42.742287,26.36,29
2025-12-11 21:05:17.105840,42.73,47
2025-12-11 21:20:50.958879,77.27,85
2025-12-11 21:36:23.919717,77.27,85
2025-12-11 21:51:52.678802,77.27,85
