Fecha,Saturación,N° de pallets
2026-08-28 00:22:01.452236,48.18,53
2026-08-28 00:32:59.888687,40.91,45
2026-08-28 00:40:55.598923,41.82,46
2026-08-28 01:05:43.787840,53.64,59
2026-08-28 01:16:40.785021,45.45,50
2026-08-28 01:24:41.535023,55.45,61
2026-08-28 01:48:28.476861,60.91,67
2026-08-28 01:59:45.095821,60.91,67
2026-08-28 02:10:45.308729,50.0,55
2026-08-28 02:38:11.201850,50.91,56
2026-08-28 02:48:48.952535,51.82,57
2026-08-28 03:14:16.144104,48.18,53
2026-08-28 03:25:16.205835,48.18,53
