Fecha,Saturación,N° de pallets
2026-07-06 07:35:06.265279,5.45,6
2026-07-06 08:01:44.551083,5.45,6
2026-07-06 08:24:49.421527,8.18,9
2026-07-06 08:51:04.199321,18.18,20
2026-07-06 10:07:33.909696,2.73,3
2026-07-06 11:05:59.317407,2.73,3
2026-07-06 12:17:47.928941,3.64,4
2026-07-06 12:39:31.646388,3.64,4
2026-07-06 13:34:01.057823,8.18,9
2026-07-06 13:59:01.833682,10.91,12
2026-07-06 14:23:36.317930,20.91,23
2026-07-06 15:03:32.527836,20.91,23
2026-07-06 15:25:49.301808,5.45,6
2026-07-06 15:49:50.050144,6.36,7
2026-07-06 17:06:29.080619,4.55,5
2026-07-06 17:49:02.709187,22.73,25
2026-07-06 18:13:07.428305,15.45,17
2026-07-06 18:33:25.085644,32.73,36
