Fecha,Saturación,N° de pallets
2026-03-18 00:14:41.238423,224.55,247
2026-03-18 00:30:26.143070,219.09,241
2026-03-18 00:46:07.166515,218.18,240
2026-03-18 01:01:46.745566,194.55,214
2026-03-18 01:18:41.775842,194.55,214
2026-03-18 01:34:23.164527,190.0,209
2026-03-18 01:50:06.445548,190.0,209
2026-03-18 02:07:53.129206,200.0,220
2026-03-18 02:23:45.226322,183.64,202
2026-03-18 02:40:15.321300,182.73,201
2026-03-18 02:56:31.495048,173.64,191
2026-03-18 03:12:17.956321,504.55,555
2026-03-18 03:28:13.800356,169.09,186
2026-03-18 03:43:53.088956,150.0,165
2026-03-18 04:01:28.465483,150.0,165
2026-03-18 04:17:08.310595,137.27,151
2026-03-18 04:32:48.832390,140.0,154
2026-03-18 04:48:35.946965,133.64,147
2026-03-18 05:04:33.658298,133.64,147
