Fecha,Saturación,N° de pallets
2025-11-04 15:12:02.399203,123.64,136
2025-11-04 15:46:29.229260,111.82,123
2025-11-04 16:03:06.298640,110.0,121
2025-11-04 16:36:03.826677,91.82,101
2025-11-04 16:53:41.956755,79.09,87
2025-11-04 18:00:26.537187,104.55,115
2025-11-04 18:17:30.941088,87.27,96
2025-11-04 18:32:48.095345,88.18,97
2025-11-04 18:49:09.904887,69.09,76
2025-11-04 19:04:29.357566,69.09,76
2025-11-04 19:19:51.854338,69.09,76
2025-11-04 19:51:54.130967,62.73,69
2025-11-04 20:08:57.071664,64.55,71
2025-11-04 20:25:44.806825,83.64,92
2025-11-04 20:41:13.514765,83.64,92
2025-11-04 20:56:55.855953,76.36,84
2025-11-04 21:12:42.019651,80.0,88
2025-11-04 21:28:19.855494,87.27,96
2025-11-04 21:46:21.106367,87.27,96
2025-11-04 22:01:51.851868,87.27,96
2025-11-04 22:18:47.228997,87.27,96
2025-11-04 22:34:13.049202,87.27,96
2025-11-04 22:49:47.302977,95.45,105
2025-11-04 23:05:19.021439,103.64,114
2025-11-04 23:20:52.941867,103.64,114
