Fecha,Saturación,N° de pallets
2026-09-01 00:15:41.892992,14.55,16
2026-09-01 00:41:40.821873,14.55,16
2026-09-01 01:07:48.075216,46.36,51
2026-09-01 01:33:52.745373,39.09,43
2026-09-01 01:59:54.784950,46.36,51
2026-09-01 02:26:01.495594,43.64,48
2026-09-01 02:52:05.788260,27.27,30
2026-09-01 03:18:04.927853,7.27,8
2026-09-01 03:46:00.079099,10.0,11
2026-09-01 04:12:17.710260,13.64,15
2026-09-01 04:38:22.132278,8.18,9
2026-09-01 05:04:29.682756,7.27,8
2026-09-01 05:30:34.719009,11.82,13
2026-09-01 05:56:34.367007,15.45,17
2026-09-01 06:24:30.715526,39.09,43
2026-09-01 06:50:36.191585,39.09,43
2026-09-01 07:16:56.366725,39.09,43
2026-09-01 07:43:02.731203,24.55,27
2026-09-01 08:09:36.736926,10.0,11
2026-09-01 08:35:56.872094,20.0,22
2026-09-01 09:02:29.251137,10.91,12
2026-09-01 09:31:04.172954,20.0,22
2026-09-01 09:57:34.354318,44.55,49
2026-09-01 10:05:14.980446,44.55,49
2026-09-01 10:31:26.318144,44.55,49
2026-09-01 10:59:50.773453,27.27,30
2026-09-01 11:07:22.128238,19.09,21
2026-09-01 11:33:45.322473,44.55,49
2026-09-01 12:02:10.174777,51.82,57
2026-09-01 12:31:07.859413,45.45,50
2026-09-01 12:57:25.431095,45.45,50
2026-09-01 13:26:57.312841,92.73,102
2026-09-01 13:53:39.450590,92.73,102
2026-09-01 14:20:10.431212,81.82,90
2026-09-01 14:29:58.676479,72.73,80
2026-09-01 14:56:34.108909,76.36,84
2026-09-01 15:20:53.146347,88.18,97
2026-09-01 15:47:43.901438,96.36,106
2026-09-01 16:15:08.670634,96.36,106
2026-09-01 16:42:08.001079,110.0,121
2026-09-01 16:52:49.668706,103.64,114
2026-09-01 17:19:29.133902,97.27,107
2026-09-01 17:46:12.899128,89.09,98
2026-09-01 18:12:44.087490,66.36,73
