Fecha,Saturación,N° de pallets
2026-07-20 06:55:26.778924,17.27,19
2026-07-20 07:49:18.998985,17.27,19
2026-07-20 08:27:53.140258,17.27,19
2026-07-20 08:51:38.854162,17.27,19
2026-07-20 09:16:04.532075,17.27,19
2026-07-20 09:43:49.010289,17.27,19
2026-07-20 10:09:14.151959,17.27,19
2026-07-20 10:50:43.101871,17.27,19
2026-07-20 11:16:24.630836,17.27,19
2026-07-20 11:41:54.984557,17.27,19
2026-07-20 12:26:31.094609,30.0,33
2026-07-20 12:52:29.121503,30.0,33
2026-07-20 13:17:22.736636,29.09,32
2026-07-20 14:01:19.767980,13.64,15
2026-07-20 14:26:48.470613,34.55,38
2026-07-20 15:24:54.797981,14.55,16
2026-07-20 16:06:41.041982,12.73,14
2026-07-20 16:48:48.603823,25.45,28
2026-07-20 17:15:49.844573,31.82,35
2026-07-20 17:57:49.668256,39.09,43
2026-07-20 18:23:42.906101,50.91,56
2026-07-20 18:50:45.479864,50.0,55
2026-07-20 19:17:57.449930,62.73,69
2026-07-20 20:00:51.172880,54.55,60
2026-07-20 20:26:02.080997,60.91,67
2026-07-20 20:50:58.577800,53.64,59
2026-07-20 21:14:56.231264,31.82,35
2026-07-20 21:57:25.691446,63.64,70
2026-07-20 22:21:15.391153,63.64,70
2026-07-20 22:47:22.779983,68.18,75
