Fecha,Saturación,N° de pallets
2026-05-14 00:07:51.355551,196.36,216
2026-05-14 00:28:17.918495,156.36,172
2026-05-14 00:49:37.667112,167.27,184
2026-05-14 01:09:46.609286,164.55,181
2026-05-14 01:29:47.192928,162.73,179
2026-05-14 01:51:04.649783,163.64,180
2026-05-14 02:12:44.881094,169.09,186
2026-05-14 02:33:58.274934,160.0,176
2026-05-14 02:55:08.746909,164.55,181
2026-05-14 03:15:10.941534,152.73,168
2026-05-14 03:35:13.308081,139.09,153
2026-05-14 03:55:19.562533,146.36,161
2026-05-14 04:15:24.181127,165.45,182
2026-05-14 04:35:34.271326,171.82,189
2026-05-14 04:56:47.848106,171.82,189
2026-05-14 05:19:17.911399,190.91,210
2026-05-14 05:39:25.744277,208.18,229
2026-05-14 06:00:47.399515,190.0,209
2026-05-14 06:22:54.494311,209.09,230
2026-05-14 06:43:01.469259,209.09,230
2026-05-14 07:03:06.669171,209.09,230
2026-05-14 07:24:24.301245,209.09,230
2026-05-14 07:47:34.156254,208.18,229
2026-05-14 08:07:39.821887,201.82,222
2026-05-14 08:27:42.639140,177.27,195
2026-05-14 09:06:07.191407,189.09,208
2026-05-14 09:26:25.579989,170.91,188
2026-05-14 09:48:49.080590,171.82,189
2026-05-14 10:09:18.290496,160.0,176
2026-05-14 10:31:09.753019,170.0,187
2026-05-14 10:51:42.283722,155.45,171
2026-05-14 11:11:50.829356,137.27,151
2026-05-14 11:32:22.281478,141.82,156
2026-05-14 11:52:48.743861,150.91,166
2026-05-14 12:14:34.446530,159.09,175
2026-05-14 12:37:23.914100,164.55,181
2026-05-14 12:57:51.761229,177.27,195
2026-05-14 13:18:08.120088,222.73,245
2026-05-14 13:38:14.390694,225.45,248
2026-05-14 13:59:48.771931,225.45,248
2026-05-14 14:19:58.145643,225.45,248
2026-05-14 14:40:19.724724,225.45,248
2026-05-14 15:45:43.697142,186.36,205
2026-05-14 16:07:05.901456,168.18,185
2026-05-14 16:29:21.434704,173.64,191
2026-05-14 17:06:23.851868,154.55,170
2026-05-14 17:26:34.353022,154.55,170
2026-05-14 17:49:09.519120,140.91,155
2026-05-14 18:10:12.314583,130.0,143
2026-05-14 18:45:37.010809,105.45,116
2026-05-14 19:05:38.046649,127.27,140
2026-05-14 19:25:35.340913,148.18,163
2026-05-14 20:01:48.713412,157.27,173
2026-05-14 20:21:39.578758,168.18,185
2026-05-14 20:43:47.664982,160.91,177
2026-05-14 21:06:43.732518,126.36,139
2026-05-14 21:43:25.898940,162.73,179
2026-05-14 22:04:35.454860,184.55,203
2026-05-14 22:26:05.034636,213.64,235
