Fecha,Saturación,N° de pallets
2026-06-17 00:12:25.178341,78.18,86
2026-06-17 00:37:41.365531,84.55,93
2026-06-17 01:01:54.888851,101.82,112
2026-06-17 01:26:24.410261,82.73,91
2026-06-17 01:50:56.002759,87.27,96
2026-06-17 02:15:29.052745,335.45,369
2026-06-17 02:39:55.089065,93.64,103
2026-06-17 03:05:17.199741,87.27,96
2026-06-17 03:29:32.335400,89.09,98
2026-06-17 03:53:48.368703,30.0,33
2026-06-17 04:18:04.963110,30.91,34
2026-06-17 04:42:30.023514,11.82,13
2026-06-17 05:07:04.005336,50.0,55
2026-06-17 05:33:21.645244,18.18,20
2026-06-17 05:57:45.096250,12.73,14
2026-06-17 06:24:24.516177,19.09,21
2026-06-17 06:48:48.520124,19.09,21
2026-06-17 07:13:23.172478,19.09,21
2026-06-17 07:37:56.805275,3.64,4
