Fecha,Saturación,N° de pallets
2025-11-18 09:33:01.084928,112.73,124
2025-11-18 10:06:03.149727,123.64,136
2025-11-18 10:21:24.775957,120.0,132
2025-11-18 10:37:55.425447,115.45,127
2025-11-18 10:53:12.365045,105.45,116
2025-11-18 11:10:49.862258,104.55,115
2025-11-18 11:27:17.693034,100.91,111
2025-11-18 12:36:18.274764,79.09,87
2025-11-18 13:09:00.940662,74.55,82
2025-11-18 13:24:22.746228,64.55,71
2025-11-18 13:39:43.538883,57.27,63
2025-11-18 13:56:27.917997,90.0,99
2025-11-18 14:11:58.517441,89.09,98
2025-11-18 15:00:05.662576,114.55,126
2025-11-18 15:15:27.940361,114.55,126
2025-11-18 15:31:05.265757,114.55,126
2025-11-18 15:47:44.970129,87.27,96
2025-11-18 16:05:28.105298,89.09,98
2025-11-18 16:22:05.401029,89.09,98
2025-11-18 16:56:21.848250,71.82,79
2025-11-18 17:12:56.106852,72.73,80
2025-11-18 17:28:17.872181,72.73,80
2025-11-18 17:43:38.333076,84.55,93
2025-11-18 18:33:21.645729,93.64,103
2025-11-18 18:49:46.539432,93.64,103
2025-11-18 19:05:05.991707,77.27,85
2025-11-18 19:20:26.622431,77.27,85
2025-11-18 19:52:00.645534,81.82,90
2025-11-18 20:08:24.381943,65.45,72
2025-11-18 20:26:30.788906,58.18,64
2025-11-18 20:43:02.244265,55.45,61
2025-11-18 20:58:23.031447,55.45,61
2025-11-18 21:14:51.000025,70.91,78
2025-11-18 21:30:09.972571,94.55,104
2025-11-18 21:45:26.955206,94.55,104
2025-11-18 22:01:51.933801,94.55,104
2025-11-18 22:49:34.697948,88.18,97
