Fecha,Saturación,N° de pallets
2026-05-25 00:36:30.757755,0.91,1
2026-05-25 00:58:47.913504,24.55,27
2026-05-25 01:36:18.303258,55.45,61
2026-05-25 02:30:15.605838,55.45,61
2026-05-25 03:07:48.412297,55.45,61
2026-05-25 04:17:04.169668,55.45,61
2026-05-25 04:39:21.375895,55.45,61
2026-05-25 05:01:36.257282,55.45,61
2026-05-25 05:54:23.858178,63.64,70
2026-05-25 06:15:26.562577,63.64,70
2026-05-25 07:08:09.394003,69.09,76
2026-05-25 07:47:13.758816,69.09,76
2026-05-25 08:08:26.922323,49.09,54
2026-05-25 09:33:38.611512,2.73,3
2026-05-25 09:52:57.449924,2.73,3
2026-05-25 10:46:59.233312,1.82,2
2026-05-25 11:26:18.215958,0.91,1
2026-05-25 11:47:52.376922,0.91,1
2026-05-25 12:09:23.549270,0.91,1
2026-05-25 12:47:05.159685,0.91,1
2026-05-25 13:07:38.140827,1.82,2
2026-05-25 13:28:49.938199,2.73,3
2026-05-25 14:06:27.070965,11.82,13
2026-05-25 14:26:27.215118,28.18,31
2026-05-25 14:47:41.806084,28.18,31
2026-05-25 15:41:47.427855,10.91,12
2026-05-25 16:03:09.105360,29.09,32
2026-05-25 16:26:03.449358,3.64,4
2026-05-25 16:47:13.354052,1.82,2
2026-05-25 17:07:22.249316,1.82,2
2026-05-25 17:27:30.445042,1.82,2
2026-05-25 17:47:34.844588,1.82,2
2026-05-25 18:08:51.700735,4.55,5
2026-05-25 18:30:02.249365,9.09,10
2026-05-25 18:52:23.582578,9.09,10
2026-05-25 19:45:47.315861,0.91,1
2026-05-25 20:05:47.862180,0.91,1
2026-05-25 20:25:55.303354,0.91,1
2026-05-25 21:03:34.571171,0.91,1
2026-05-25 21:42:38.137749,10.91,12
2026-05-25 22:21:59.383334,10.91,12
2026-05-25 22:43:48.477007,29.09,32
2026-05-25 23:06:10.393116,37.27,41
2026-05-25 23:28:41.708028,28.18,31
