Fecha,Saturación,N° de pallets
2026-06-16 00:14:17.830550,106.36,117
2026-06-16 00:37:03.193213,100.91,111
2026-06-16 01:16:24.094179,80.91,89
2026-06-16 01:40:20.535716,92.73,102
2026-06-16 02:04:08.410533,83.64,92
2026-06-16 02:28:01.341378,70.0,77
2026-06-16 03:40:20.250269,72.73,80
2026-06-16 04:20:42.887510,66.36,73
2026-06-16 04:43:44.300735,62.73,69
2026-06-16 05:06:28.107485,56.36,62
2026-06-16 05:47:03.170088,34.55,38
2026-06-16 06:09:41.378792,52.73,58
2026-06-16 06:50:02.874906,32.73,36
2026-06-16 07:31:35.945092,32.73,36
2026-06-16 07:54:27.986139,51.82,57
2026-06-16 08:35:29.051358,50.91,56
2026-06-16 09:00:14.694500,59.09,65
2026-06-16 09:25:29.203989,63.64,70
