Fecha,Saturación,N° de pallets
2026-08-27 14:23:13.057479,87.27,96
2026-08-27 14:34:07.996028,65.45,72
2026-08-27 14:44:51.700028,65.45,72
2026-08-27 15:08:45.061458,89.09,98
2026-08-27 15:21:44.129319,69.09,76
2026-08-27 15:45:44.256122,50.91,56
2026-08-27 15:56:32.155670,40.91,45
2026-08-27 16:03:45.068497,34.55,38
2026-08-27 16:49:25.380036,33.64,37
2026-08-27 17:15:20.439603,49.09,54
2026-08-27 17:42:52.275140,53.64,59
2026-08-27 17:53:28.672154,70.0,77
2026-08-27 18:17:29.710756,55.45,61
2026-08-27 18:28:05.625002,55.45,61
2026-08-27 18:38:39.343520,55.45,61
2026-08-27 18:59:37.814222,34.55,38
2026-08-27 19:25:05.701015,33.64,37
2026-08-27 19:50:26.949764,33.64,37
2026-08-27 19:58:26.071356,32.73,36
2026-08-27 20:23:36.569270,32.73,36
2026-08-27 20:36:08.384683,32.73,36
2026-08-27 21:01:22.094347,47.27,52
2026-08-27 21:26:28.722227,50.0,55
