Fecha,Saturación,N° de pallets
2025-11-12 00:09:04.842572,103.64,114
2025-11-12 00:24:26.989877,105.45,116
2025-11-12 00:40:57.842826,101.82,112
2025-11-12 00:57:25.750841,101.82,112
2025-11-12 01:12:46.537591,92.73,102
2025-11-12 01:30:24.432216,96.36,106
2025-11-12 02:04:02.575636,76.36,84
2025-11-12 02:20:37.322634,76.36,84
2025-11-12 02:53:33.265480,100.91,111
2025-11-12 03:10:54.591843,100.91,111
2025-11-12 03:27:23.469668,80.0,88
2025-11-12 03:42:43.916202,80.0,88
2025-11-12 04:14:10.728226,75.45,83
2025-11-12 05:03:45.918077,64.55,71
2025-11-12 06:24:13.706557,93.64,103
2025-11-12 06:57:56.994947,93.64,103
2025-11-12 07:17:42.202998,93.64,103
