Fecha,Saturación,N° de pallets
2026-05-12 00:02:09.324288,79.09,87
2026-05-12 00:17:48.609121,68.18,75
2026-05-12 00:35:47.756739,60.0,66
2026-05-12 00:51:26.074255,60.0,66
2026-05-12 01:40:23.939963,56.36,62
2026-05-12 01:58:33.557986,57.27,63
2026-05-12 02:30:52.468482,40.0,44
2026-05-12 02:47:41.499045,37.27,41
2026-05-12 03:03:27.388744,37.27,41
2026-05-12 03:38:07.937376,72.73,80
2026-05-12 03:53:55.158547,57.27,63
2026-05-12 04:11:04.242602,58.18,64
2026-05-12 04:28:06.684083,40.91,45
2026-05-12 05:02:51.713118,42.73,47
2026-05-12 05:19:52.307206,57.27,63
2026-05-12 05:36:43.934813,51.82,57
2026-05-12 06:10:18.237332,65.45,72
2026-05-12 06:39:42.345923,72.73,80
2026-05-12 07:30:03.237889,72.73,80
2026-05-12 07:48:06.671152,66.36,73
2026-05-12 08:03:56.477839,56.36,62
2026-05-12 08:19:35.016600,56.36,62
2026-05-12 08:36:11.533899,70.0,77
2026-05-12 09:09:46.861568,80.0,88
2026-05-12 09:42:23.672176,87.27,96
2026-05-12 10:00:48.868944,85.45,94
2026-05-12 10:35:50.772044,61.82,68
2026-05-12 11:24:57.441150,83.64,92
2026-05-12 12:14:43.090289,75.45,83
2026-05-12 12:49:32.899601,75.45,83
2026-05-12 13:05:18.416324,95.45,105
2026-05-12 13:38:47.692705,116.36,128
2026-05-12 14:00:46.216630,116.36,128
2026-05-12 14:22:01.708355,116.36,128
2026-05-12 14:43:17.855130,116.36,128
2026-05-12 15:38:43.727992,162.73,179
2026-05-12 16:17:58.164330,140.0,154
2026-05-12 17:52:42.435375,174.55,192
2026-05-12 18:46:19.082377,176.36,194
2026-05-12 19:08:40.334345,180.0,198
2026-05-12 19:30:57.464805,164.55,181
2026-05-12 20:06:30.063779,161.82,178
2026-05-12 20:43:54.077553,200.91,221
2026-05-12 21:20:07.354196,203.64,224
2026-05-12 21:42:17.209625,210.0,231
