Fecha,Saturación,N° de pallets
2025-10-29 00:03:08.373819,61.82,68
2025-10-29 03:40:34.023339,54.55,60
2025-10-29 03:57:54.130332,52.73,58
2025-10-29 04:44:51.836378,22.73,25
2025-10-29 05:02:14.638841,3.64,4
2025-10-29 06:07:59.623857,59.73,65
2025-10-29 06:40:34.639835,59.09,65
2025-10-29 07:29:23.755099,59.09,65
2025-10-29 07:47:06.900501,59.09,65
2025-10-29 08:02:29.995893,30.91,34
2025-10-29 08:52:59.300927,27.27,30
2025-10-29 09:08:17.702695,21.82,24
2025-10-29 09:34:53.215797,29.09,32
2025-10-29 09:50:12.142812,42.73,47
2025-10-29 10:05:39.023449,61.82,68
2025-10-29 10:21:05.355025,63.64,70
2025-10-29 10:36:30.375382,78.18,86
2025-10-29 10:51:52.673620,78.18,86
2025-10-29 11:26:23.138388,72.73,80
2025-10-29 11:41:44.261561,56.36,62
