Fecha,Saturación,N° de pallets
2026-02-25 09:48:58.695518,65.45,72
2026-02-25 10:22:15.897970,60.0,66
2026-02-25 10:39:18.290472,60.0,66
2026-02-25 10:55:03.597117,51.82,57
2026-02-25 11:12:33.563097,51.82,57
2026-02-25 12:03:02.353445,46.36,51
2026-02-25 12:18:38.178338,34.55,38
2026-02-25 12:36:11.544104,24.55,27
2026-02-25 12:51:57.215218,45.45,50
2026-02-25 13:09:03.778148,61.82,68
2026-02-25 13:27:36.664114,50.91,56
2026-02-25 13:44:30.363037,32.73,36
2026-02-25 14:03:25.028884,32.73,36
2026-02-25 14:19:05.639964,57.27,63
2026-02-25 14:36:41.307070,57.27,63
2026-02-25 14:52:39.127495,57.27,63
2026-02-25 15:09:34.363373,57.27,63
2026-02-25 15:26:47.912191,79.09,87
2026-02-25 15:45:08.863582,61.82,68
2026-02-25 16:02:10.413526,45.45,50
2026-02-25 16:21:01.874343,50.0,55
2026-02-25 16:39:37.345986,38.18,42
2026-02-25 16:55:41.783881,40.91,45
2026-02-25 17:12:43.599236,80.91,89
2026-02-25 17:28:31.996258,64.55,71
2026-02-25 17:45:34.514974,64.55,71
2026-02-25 18:01:34.162536,64.55,71
2026-02-25 18:19:07.721314,60.0,66
2026-02-25 18:34:51.537100,60.0,66
2026-02-25 18:50:34.702479,55.45,61
2026-02-25 19:07:38.905950,56.36,62
