Fecha,Saturación,N° de pallets
2026-05-06 00:08:19.044988,106.36,117
2026-05-06 01:30:18.798384,83.64,92
2026-05-06 01:48:38.707356,90.91,100
2026-05-06 02:23:03.971495,91.82,101
2026-05-06 02:38:41.429244,91.82,101
2026-05-06 03:28:29.875718,69.09,76
2026-05-06 03:44:10.309564,69.09,76
2026-05-06 04:00:59.945340,49.09,54
2026-05-06 04:17:48.358119,68.18,75
2026-05-06 04:33:57.391682,57.27,63
2026-05-06 04:52:01.750556,51.82,57
2026-05-06 05:08:47.941608,62.73,69
2026-05-06 05:24:24.018915,47.27,52
2026-05-06 05:41:11.411327,36.36,40
2026-05-06 05:56:45.085710,41.82,46
2026-05-06 06:12:22.349327,51.82,57
2026-05-06 06:46:15.151106,63.64,70
2026-05-06 07:03:34.512931,63.64,70
2026-05-06 07:36:55.243701,53.64,59
2026-05-06 07:53:40.055400,39.09,43
2026-05-06 10:40:09.794682,23.64,26
2026-05-06 15:15:44.656788,70.0,77
