Fecha,Saturación,N° de pallets
2026-07-04 00:15:30.283880,53.64,59
2026-07-04 00:40:34.035696,38.18,42
2026-07-04 01:22:05.717244,54.55,60
2026-07-04 02:03:32.373731,48.18,53
2026-07-04 02:27:16.939761,50.91,56
2026-07-04 03:05:14.183367,40.91,45
2026-07-04 03:46:06.667307,57.27,63
2026-07-04 05:01:43.815825,81.82,90
2026-07-04 05:38:46.912677,74.55,82
2026-07-04 06:00:25.824070,71.82,79
2026-07-04 06:24:16.287600,88.18,97
2026-07-04 06:50:38.108888,89.09,98
2026-07-04 07:44:16.121567,94.55,104
2026-07-04 08:26:53.495974,79.09,87
2026-07-04 08:48:38.483577,80.91,89
2026-07-04 09:45:34.160939,20.91,23
2026-07-04 10:25:45.658659,18.18,20
2026-07-04 11:22:41.360616,17.27,19
2026-07-04 12:03:37.285498,60.91,67
