Fecha,Saturación,N° de pallets
2026-03-13 10:40:36.700120,2022.73,2225
2026-03-13 10:56:20.345125,97.27,107
2026-03-13 11:14:00.533942,88.18,97
2026-03-13 11:49:04.462877,83.64,92
2026-03-13 12:07:30.177995,83.64,92
2026-03-13 12:24:29.722051,77.27,85
2026-03-13 12:40:18.729024,77.27,85
2026-03-13 12:55:58.032890,95.45,105
2026-03-13 13:12:58.043936,115.45,127
2026-03-13 13:28:41.981291,104.55,115
2026-03-13 13:45:38.525292,85.45,94
2026-03-13 14:01:16.754256,118.18,130
2026-03-13 14:17:01.095651,160.91,177
2026-03-13 14:35:51.824056,156.36,172
2026-03-13 14:51:38.078187,156.36,172
2026-03-13 15:07:38.090508,156.36,172
2026-03-13 15:23:19.064573,156.36,172
2026-03-13 15:38:58.958413,167.27,184
2026-03-13 15:54:39.633294,169.09,186
2026-03-13 16:11:37.915274,169.09,186
2026-03-13 16:45:51.371829,174.55,192
2026-03-13 17:19:31.399935,210.91,232
2026-03-13 17:52:23.510246,211.82,233
2026-03-13 18:10:30.288983,226.36,249
2026-03-13 18:26:24.431088,226.36,249
2026-03-13 18:42:09.039114,202.73,223
2026-03-13 19:01:21.595768,202.73,223
2026-03-13 19:17:03.746809,202.73,223
2026-03-13 19:33:57.739967,202.73,223
2026-03-13 19:52:10.007175,688.18,757
