Fecha,Saturación,N° de pallets
2026-03-24 00:05:55.102416,162.73,179
2026-03-24 00:21:29.613921,145.45,160
2026-03-24 00:37:19.632231,145.45,160
2026-03-24 00:54:17.724131,153.64,169
2026-03-24 01:09:54.754337,113.64,125
2026-03-24 01:26:46.156857,144.55,159
2026-03-24 01:43:47.199931,136.36,150
2026-03-24 02:01:17.819498,130.91,144
2026-03-24 02:16:58.777821,129.09,142
2026-03-24 02:33:52.615926,129.09,142
2026-03-24 02:49:30.986503,115.45,127
2026-03-24 03:05:12.322877,115.45,127
2026-03-24 03:22:13.387667,138.18,152
2026-03-24 03:37:57.283220,141.82,156
2026-03-24 03:53:37.440980,170.0,187
2026-03-24 04:09:16.095653,164.55,181
2026-03-24 04:24:55.486551,173.64,191
2026-03-24 04:40:42.016773,160.0,176
2026-03-24 04:57:34.444164,177.27,195
2026-03-24 05:13:12.737901,180.91,199
2026-03-24 05:28:54.103804,151.82,167
2026-03-24 05:44:40.195591,158.18,174
