Fecha,Saturación,N° de pallets
2026-09-25 00:20:39.938021,51.82,57
2026-09-25 00:47:03.298911,42.73,47
2026-09-25 01:11:11.723526,44.55,49
2026-09-25 01:37:36.651171,74.55,82
2026-09-25 02:04:01.419943,100.91,111
2026-09-25 02:30:38.666147,93.64,103
2026-09-25 02:57:10.205952,86.36,95
2026-09-25 03:23:30.638027,54.55,60
2026-09-25 03:49:55.734202,50.91,56
2026-09-25 04:16:10.039205,34.55,38
2026-09-25 04:44:44.325469,22.73,25
2026-09-25 05:11:18.623563,84.55,93
2026-09-25 05:37:50.548937,70.91,78
2026-09-25 06:04:14.075981,69.09,76
2026-09-25 06:30:37.745877,95.45,105
2026-09-25 06:57:51.116204,95.45,105
2026-09-25 07:24:17.262995,95.45,105
2026-09-25 07:50:41.027236,64.55,71
2026-09-25 08:17:00.381540,50.91,56
2026-09-25 08:43:31.627746,29.09,32
2026-09-25 09:10:01.653364,29.09,32
2026-09-25 09:36:41.842505,22.73,25
2026-09-25 10:03:22.135356,20.0,22
2026-09-25 10:30:04.702448,51.82,57
2026-09-25 10:56:53.197730,44.55,49
2026-09-25 11:23:30.534951,25.45,28
2026-09-25 11:50:22.110975,6.36,7
2026-09-25 12:16:51.194784,27.27,30
2026-09-25 12:43:42.596719,27.27,30
2026-09-25 13:10:30.436947,27.27,30
2026-09-25 13:37:12.069647,27.27,30
2026-09-25 14:03:44.563601,27.27,30
2026-09-25 14:30:20.543162,26.36,29
2026-09-25 14:57:04.248162,21.82,24
2026-09-25 15:23:46.733606,10.91,12
2026-09-25 15:50:56.101717,22.73,25
2026-09-25 16:18:00.669897,30.0,33
2026-09-25 16:42:20.382382,21.82,24
2026-09-25 17:09:05.651041,13.64,15
2026-09-25 17:38:08.816851,13.64,15
2026-09-25 18:07:20.840797,22.73,25
2026-09-25 18:37:37.459033,31.82,35
2026-09-25 19:04:36.665574,30.0,33
2026-09-25 19:31:04.677147,30.91,34
2026-09-25 19:57:32.222935,14.55,16
2026-09-25 20:25:48.109930,10.0,11
2026-09-25 20:32:16.313754,5.45,6
2026-09-25 20:56:29.667178,4.55,5
2026-09-25 21:23:07.904722,55.45,61
2026-09-25 21:49:50.726034,55.45,61
2026-09-25 22:16:15.924081,55.45,61
2026-09-25 22:42:47.383958,41.82,46
2026-09-25 23:09:17.803938,29.09,32
2026-09-25 23:35:46.849540,20.91,23
