Fecha,Saturación,N° de pallets
2025-11-29 07:29:12.810458,89.09,98
2025-11-29 07:44:49.101601,76.36,84
2025-11-29 08:00:19.923841,63.64,70
2025-11-29 08:18:25.144486,63.64,70
2025-11-29 08:34:00.401466,67.27,74
2025-11-29 08:49:38.737441,50.91,56
2025-11-29 09:24:12.399484,38.18,42
2025-11-29 09:39:50.220257,38.18,42
2025-11-29 10:12:22.841546,53.64,59
2025-11-29 10:29:09.418836,53.64,59
2025-11-29 10:44:44.222072,53.64,59
2025-11-29 11:00:22.536611,53.64,59
2025-11-29 11:16:02.668785,53.64,59
2025-11-29 11:31:38.854786,53.64,59
2025-11-29 11:47:10.153259,41.82,46
2025-11-29 12:04:08.274746,41.82,46
2025-11-29 12:19:44.321749,34.55,38
2025-11-29 12:35:17.122932,13.64,15
2025-11-29 12:53:47.955314,17.27,19
2025-11-29 13:09:46.362407,24.55,27
2025-11-29 13:25:28.489172,17.27,19
2025-11-29 13:41:02.404965,21.82,24
2025-11-29 13:56:37.559283,24.55,27
2025-11-29 14:12:10.913776,10.91,12
2025-11-29 14:28:06.221796,10.91,12
2025-11-29 14:44:53.575351,10.0,11
2025-11-29 15:00:22.530574,35.45,39
