Fecha,Saturación,N° de pallets
2025-12-19 00:02:30.257026,38.18,42
2025-12-19 00:18:06.954957,44.55,49
2025-12-19 00:33:38.840063,39.09,43
2025-12-19 00:49:14.197688,30.0,33
2025-12-19 01:04:39.969013,24.55,27
2025-12-19 01:20:08.624990,9.09,10
2025-12-19 01:37:49.808169,2.73,3
2025-12-19 01:53:30.361478,2.73,3
2025-12-19 02:09:06.796745,9.09,10
2025-12-19 02:24:35.189605,0.91,1
2025-12-19 02:40:04.049228,0.91,1
2025-12-19 02:57:03.293116,2.73,3
2025-12-19 03:12:31.275526,8.18,9
2025-12-19 03:30:02.937689,0.91,1
2025-12-19 03:45:40.799790,0.91,1
2025-12-19 04:01:17.384905,0.91,1
2025-12-19 04:16:48.484158,3.64,4
2025-12-19 04:32:18.923518,0.91,1
2025-12-19 04:47:48.024186,12.73,14
2025-12-19 05:03:13.252407,7.27,8
2025-12-19 05:18:42.737394,14.55,16
2025-12-19 05:34:12.411993,0.91,1
2025-12-19 05:49:37.512660,0.91,1
2025-12-19 06:05:03.571485,10.0,11
2025-12-19 06:20:32.952632,18.18,20
2025-12-19 06:35:58.119106,18.18,20
2025-12-19 06:51:28.486073,18.18,20
2025-12-19 07:09:26.942072,18.18,20
2025-12-19 07:26:20.451014,4.55,5
2025-12-19 07:41:53.651135,8.18,9
2025-12-19 07:57:53.209258,2.73,3
2025-12-19 08:13:24.549805,12.73,14
2025-12-19 08:28:57.103397,20.91,23
2025-12-19 09:01:07.317585,9.09,10
2025-12-19 09:19:14.557706,19.09,21
2025-12-19 09:53:46.875036,4.55,5
2025-12-19 10:09:21.992794,4.55,5
2025-12-19 10:24:59.089131,1.82,2
2025-12-19 10:40:24.827407,12.73,14
2025-12-19 10:56:00.537432,3.64,4
2025-12-19 11:11:43.124456,10.0,11
2025-12-19 11:28:59.187565,15.45,17
2025-12-19 12:06:11.641828,15.45,17
2025-12-19 12:21:55.508376,20.0,22
2025-12-19 12:37:35.073366,6.36,7
2025-12-19 12:53:13.457809,17.27,19
2025-12-19 14:05:23.097740,4.55,5
2025-12-19 14:20:57.901266,31.82,35
2025-12-19 14:36:21.145254,31.82,35
2025-12-19 14:51:45.048154,31.82,35
2025-12-19 15:08:20.362659,31.82,35
2025-12-19 17:46:29.918209,35.45,39
2025-12-19 18:03:26.271500,35.45,39
2025-12-19 18:19:41.754645,28.18,31
2025-12-19 18:35:43.023387,20.0,22
2025-12-19 18:51:34.938802,27.27,30
2025-12-19 19:07:30.698179,21.82,24
2025-12-19 19:23:19.904590,32.73,36
2025-12-19 19:40:48.389374,16.36,18
