Fecha,Saturación,N° de pallets
2026-08-12 10:26:11.100915,4.55,5
2026-08-12 10:28:56.633530,4.55,5
2026-08-12 10:31:52.397738,4.55,5
2026-08-12 10:47:38.437869,17.27,19
2026-08-12 10:50:24.362820,17.27,19
2026-08-12 10:53:08.795954,17.27,19
2026-08-12 11:08:48.480081,13.64,15
2026-08-12 11:11:34.934585,13.64,15
2026-08-12 14:08:36.726371,45.45,50
2026-08-12 16:31:50.961368,44.55,49
2026-08-12 16:47:44.279721,44.55,49
2026-08-12 18:00:16.602576,47.27,52
2026-08-12 18:24:56.659048,60.91,67
2026-08-12 18:47:30.763950,33.64,37
2026-08-12 19:12:56.052896,65.45,72
2026-08-12 19:38:06.473556,70.0,77
2026-08-12 20:02:54.626443,46.36,51
2026-08-12 20:29:22.967250,50.91,56
2026-08-12 20:54:21.301075,25.45,28
2026-08-12 21:24:18.679056,19.09,21
