Fecha,Saturación,N° de pallets
2026-02-27 00:01:06.373831,131.82,145
2026-02-27 00:18:38.234553,131.82,145
2026-02-27 00:34:28.097097,115.45,127
2026-02-27 00:50:07.762412,129.09,142
2026-02-27 01:05:47.397198,111.82,123
2026-02-27 01:21:27.051792,111.82,123
2026-02-27 01:37:05.214067,113.64,125
2026-02-27 01:52:48.815700,113.64,125
2026-02-27 02:08:30.608536,135.45,149
2026-02-27 02:25:23.573855,135.45,149
2026-02-27 02:44:02.409574,169.09,186
2026-02-27 02:59:40.333481,170.91,188
2026-02-27 03:15:20.334413,160.91,177
2026-02-27 03:30:57.541691,179.09,197
2026-02-27 03:46:35.155042,169.09,186
2026-02-27 04:04:02.322894,168.18,185
2026-02-27 04:19:39.528415,160.91,177
2026-02-27 04:36:33.288171,167.27,184
2026-02-27 04:52:10.841132,166.36,183
2026-02-27 05:07:47.908538,147.27,162
2026-02-27 05:23:23.878566,153.64,169
2026-02-27 05:39:03.907143,156.36,172
2026-02-27 05:56:31.840650,166.36,183
2026-02-27 06:13:51.138840,180.0,198
2026-02-27 06:29:28.210648,161.82,178
2026-02-27 06:45:11.629995,161.82,178
2026-02-27 07:00:53.653709,161.82,178
2026-02-27 07:16:39.728758,161.82,178
2026-02-27 07:33:30.214274,161.82,178
