Fecha,Saturación,N° de pallets
2026-02-28 00:02:51.491849,176.36,194
2026-02-28 00:19:48.652464,150.0,165
2026-02-28 00:35:26.223106,160.0,176
2026-02-28 00:52:24.180139,160.0,176
2026-02-28 01:08:12.521531,160.0,176
2026-02-28 01:25:15.352456,142.73,157
2026-02-28 01:41:05.472391,138.18,152
2026-02-28 01:56:50.653871,142.73,157
2026-02-28 02:12:33.099102,150.91,166
2026-02-28 02:28:16.678151,134.55,148
2026-02-28 02:44:01.188022,131.82,145
2026-02-28 03:01:38.812856,131.82,145
2026-02-28 03:17:15.553367,113.64,125
2026-02-28 03:32:58.771325,105.45,116
2026-02-28 03:50:04.591251,98.18,108
2026-02-28 04:05:50.484837,570.91,628
2026-02-28 04:23:28.909575,159.09,175
2026-02-28 04:39:08.490808,172.73,190
2026-02-28 04:56:36.783726,180.91,199
2026-02-28 05:15:35.077370,166.36,183
2026-02-28 05:31:13.037759,187.27,206
2026-02-28 05:48:09.995334,171.82,189
2026-02-28 06:03:58.046302,155.45,171
2026-02-28 06:19:44.583209,181.82,200
2026-02-28 06:35:24.701081,181.82,200
2026-02-28 06:51:06.644344,181.82,200
2026-02-28 07:06:54.088457,181.82,200
2026-02-28 07:22:32.912148,181.82,200
2026-02-28 07:38:11.060888,181.82,200
2026-02-28 07:53:46.390579,181.82,200
2026-02-28 08:09:23.681833,200.91,221
2026-02-28 08:24:59.824616,197.27,217
2026-02-28 08:40:38.718392,190.91,210
2026-02-28 08:58:09.811076,158.18,174
2026-02-28 09:33:42.185219,161.82,178
2026-02-28 09:50:55.001067,179.09,197
2026-02-28 10:06:34.063738,183.64,202
2026-02-28 10:22:17.940602,193.64,213
2026-02-28 10:38:00.160912,193.64,213
2026-02-28 10:57:17.990955,193.64,213
2026-02-28 13:15:52.075761,172.73,190
2026-02-28 13:33:57.675067,172.73,190
2026-02-28 13:51:24.291533,170.91,188
2026-02-28 14:07:02.016497,170.91,188
2026-02-28 14:22:45.924278,170.91,188
2026-02-28 14:38:24.268186,154.55,170
2026-02-28 14:55:24.396766,134.55,148
2026-02-28 15:11:02.018136,130.91,144
2026-02-28 15:26:44.046093,109.09,120
2026-02-28 15:42:19.990235,98.18,108
2026-02-28 15:59:18.461262,89.09,98
2026-02-28 16:16:37.911652,89.09,98
2026-02-28 16:32:21.732804,89.09,98
2026-02-28 16:48:04.419576,70.91,78
2026-02-28 17:04:58.710339,69.09,76
2026-02-28 17:22:22.270547,48.18,53
2026-02-28 17:38:07.938898,47.27,52
2026-02-28 18:12:08.469825,5.45,6
2026-02-28 18:27:52.794444,5.45,6
2026-02-28 18:43:27.526648,5.45,6
2026-02-28 19:00:53.599465,5.45,6
2026-02-28 19:18:15.223349,5.45,6
2026-02-28 19:34:07.577222,5.45,6
2026-02-28 19:49:51.444807,5.45,6
2026-02-28 20:06:49.465968,5.45,6
2026-02-28 20:22:26.358730,5.45,6
2026-02-28 20:38:07.772474,5.45,6
2026-02-28 21:10:53.613780,5.45,6
2026-02-28 21:27:46.173778,26.36,29
2026-02-28 21:43:21.828775,24.55,27
2026-02-28 21:58:57.994930,18.18,20
2026-02-28 22:14:33.316892,13.64,15
2026-02-28 22:32:03.002958,8.18,9
2026-02-28 22:48:54.049155,12.73,14
2026-02-28 23:05:39.575456,6.36,7
