Fecha,Saturación,N° de pallets
2026-04-12 00:19:59.544096,48.18,53
2026-04-12 00:36:46.741460,41.82,46
2026-04-12 00:54:53.157946,37.27,41
2026-04-12 01:12:51.041470,25.45,28
2026-04-12 01:46:30.806744,24.55,27
2026-04-12 02:19:52.662318,24.55,27
2026-04-12 02:36:56.327173,17.27,19
2026-04-12 03:27:08.278250,12.73,14
2026-04-12 04:00:18.061342,4.55,5
2026-04-12 04:17:03.414255,1.82,2
2026-04-12 04:49:12.479445,1.82,2
2026-04-12 05:07:47.744149,3.64,4
2026-04-12 05:39:55.279147,14.55,16
2026-04-12 05:55:35.610108,2.73,3
2026-04-12 06:12:30.471117,12.73,14
2026-04-12 06:44:37.042816,4.55,5
2026-04-12 07:16:43.908498,4.55,5
2026-04-12 07:34:50.048195,4.55,5
2026-04-12 08:06:55.502483,4.55,5
2026-04-12 08:55:33.350267,4.55,5
2026-04-12 09:45:50.205410,4.55,5
2026-04-12 10:20:57.490505,4.55,5
2026-04-12 10:54:16.635969,4.55,5
2026-04-12 11:11:05.772739,4.55,5
2026-04-12 11:43:13.816648,4.55,5
2026-04-12 12:00:04.355039,4.55,5
2026-04-12 12:17:23.741158,0.91,1
