Fecha,Saturación,N° de pallets
2026-04-27 07:04:08.108121,10.0,11
2026-04-27 08:56:33.715113,16.36,18
2026-04-27 09:40:28.781298,7.27,8
2026-04-27 10:32:07.670209,20.0,22
2026-04-27 11:43:36.639482,47.27,52
2026-04-27 12:52:26.680710,51.82,57
2026-04-27 14:14:44.033187,40.91,45
2026-04-27 15:04:31.273026,31.82,35
2026-04-27 15:20:06.571049,31.82,35
2026-04-27 17:50:11.350418,79.09,87
2026-04-27 19:46:29.232641,40.0,44
2026-04-27 20:02:03.236334,51.82,57
2026-04-27 20:52:34.541752,66.36,73
2026-04-27 21:25:43.999767,83.64,92
