Fecha,Saturación,N° de pallets
2025-11-21 08:08:39.057751,27.27,30
2025-11-21 08:25:54.106200,17.27,19
2025-11-21 08:41:17.141608,17.27,19
2025-11-21 08:57:38.428503,17.27,19
2025-11-21 10:03:24.058743,27.27,30
2025-11-21 10:52:07.008552,36.36,40
2025-11-21 11:07:25.138140,36.36,40
2025-11-21 14:08:57.601692,14.55,16
2025-11-21 14:43:43.078034,19.09,21
2025-11-21 16:56:54.525535,5.45,6
2025-11-21 17:12:12.003847,5.45,6
2025-11-21 17:27:31.479241,5.45,6
2025-11-21 17:43:54.516513,5.45,6
2025-11-21 17:59:15.336864,5.45,6
2025-11-21 19:37:17.079491,7.27,8
2025-11-21 19:52:33.920442,7.27,8
2025-11-21 20:10:48.102379,5.45,6
2025-11-21 20:42:32.993979,15.45,17
2025-11-21 20:58:54.907552,1.82,2
2025-11-21 21:47:38.464004,20.91,23
2025-11-21 22:02:56.550492,20.91,23
2025-11-21 22:35:32.554085,20.91,23
