Fecha,Saturación,N° de pallets
2025-10-26 00:08:16.037218,335.45,369
2025-10-26 00:23:32.973645,310.0,341
2025-10-26 00:39:57.477151,302.73,333
2025-10-26 00:55:16.625761,282.73,311
2025-10-26 01:10:38.506116,295.45,325
2025-10-26 01:25:59.726270,286.36,315
2025-10-26 01:42:20.155167,283.64,312
2025-10-26 03:51:38.245199,230.0,253
2025-10-26 05:29:50.407410,168.18,185
2025-10-26 06:34:34.989803,181.82,200
2025-10-26 07:40:00.633286,182.73,201
2025-10-26 08:47:50.109516,141.82,156
2025-10-26 09:23:04.003644,123.64,136
2025-10-26 10:28:59.055569,100.0,110
2025-10-26 11:00:21.817882,80.0,88
2025-10-26 11:51:12.923651,35.45,39
2025-10-26 12:07:29.818035,12.73,14
2025-10-26 12:38:51.175001,0.91,1
2025-10-26 12:54:05.203205,0.91,1
2025-10-26 13:25:51.329885,0.91,1
2025-10-26 15:05:40.082161,0.91,1
2025-10-26 15:24:24.025183,0.91,1
2025-10-26 15:39:37.821793,0.91,1
2025-10-26 15:55:57.938313,0.91,1
2025-10-26 17:00:35.660512,0.91,1
2025-10-26 20:35:40.118389,0.91,1
2025-10-26 21:56:25.839997,0.91,1
2025-10-26 22:46:50.901476,0.91,1
