Fecha,Saturación,N° de pallets
2025-12-23 00:00:26.886342,160.91,177
2025-12-23 00:16:03.159530,153.64,169
2025-12-23 00:31:45.412967,137.27,151
2025-12-23 00:47:37.116170,140.91,155
2025-12-23 01:03:11.427464,133.64,147
2025-12-23 01:20:03.577237,133.64,147
2025-12-23 01:35:41.544381,126.36,139
2025-12-23 01:51:20.598411,126.36,139
2025-12-23 02:06:53.545335,126.36,139
2025-12-23 02:22:32.487512,147.27,162
2025-12-23 02:39:18.256262,158.18,174
2025-12-23 02:58:20.525340,137.27,151
2025-12-23 03:14:02.011101,137.27,151
2025-12-23 03:32:25.197208,140.91,155
2025-12-23 03:50:35.254583,135.45,149
2025-12-23 04:07:31.579387,132.73,146
2025-12-23 04:23:09.049140,135.45,149
2025-12-23 04:39:27.122512,114.55,126
2025-12-23 04:55:05.789108,114.55,126
2025-12-23 05:10:48.083343,150.0,165
2025-12-23 05:26:17.667693,138.18,152
2025-12-23 05:42:06.636222,139.09,153
2025-12-23 05:57:40.959708,126.36,139
2025-12-23 06:13:14.477998,141.82,156
2025-12-23 06:30:03.734839,143.64,158
2025-12-23 06:48:19.319509,143.64,158
2025-12-23 07:03:55.021167,143.64,158
2025-12-23 07:36:27.467940,143.64,158
2025-12-23 07:55:08.488510,144.55,159
2025-12-23 08:10:33.506513,144.55,159
2025-12-23 08:27:05.000115,159.09,175
2025-12-23 08:44:47.972599,161.82,178
2025-12-23 09:01:50.010894,164.55,181
2025-12-23 09:18:47.063904,155.45,171
2025-12-23 12:09:45.355735,90.91,100
2025-12-23 12:29:06.553540,88.18,97
2025-12-23 13:07:08.375067,104.55,115
2025-12-23 13:23:10.066326,94.55,104
2025-12-23 13:58:38.609753,128.18,141
2025-12-23 14:15:24.825393,136.36,150
2025-12-23 14:31:25.410942,136.36,150
2025-12-23 14:46:57.623149,136.36,150
2025-12-23 15:05:09.605565,136.36,150
2025-12-23 15:21:04.465752,136.36,150
2025-12-23 15:36:58.881978,144.55,159
2025-12-23 15:53:00.207971,125.45,138
