Fecha,Saturación,N° de pallets
2026-02-03 01:04:48.083377,10.91,12
2026-02-03 01:36:42.537950,10.0,11
2026-02-03 01:53:14.259718,14.55,16
2026-02-03 02:42:48.548369,6.36,7
2026-02-03 02:59:26.144575,5.45,6
2026-02-03 03:17:08.097403,6.36,7
2026-02-03 03:50:13.399435,10.0,11
2026-02-03 04:21:28.532602,16.36,18
2026-02-03 04:38:35.934543,23.64,26
2026-02-03 04:56:49.960860,21.82,24
2026-02-03 05:28:40.258378,21.82,24
2026-02-03 05:46:22.668193,34.55,38
2026-02-03 06:02:54.071548,18.18,20
2026-02-03 06:20:03.595403,39.09,43
2026-02-03 06:36:34.946661,30.91,34
2026-02-03 06:54:22.399776,30.91,34
2026-02-03 08:36:25.806157,10.91,12
2026-02-03 09:11:55.005581,23.64,26
2026-02-03 11:09:56.899459,2.73,3
2026-02-03 11:45:28.006294,4.55,5
2026-02-03 12:02:10.349434,10.0,11
2026-02-03 12:35:49.293040,6.36,7
2026-02-03 12:52:27.466363,6.36,7
2026-02-03 13:09:07.038719,27.27,30
2026-02-03 14:14:35.021586,30.0,33
2026-02-03 14:49:02.126186,30.0,33
2026-02-03 15:20:52.152536,30.0,33
2026-02-03 15:38:03.403494,14.55,16
2026-02-03 15:56:22.846660,14.55,16
2026-02-03 16:32:22.607356,20.91,23
2026-02-03 17:04:37.944129,25.45,28
2026-02-03 17:21:19.619690,12.73,14
2026-02-03 17:38:50.929289,446.36,491
2026-02-03 17:55:28.240581,10.91,12
2026-02-03 18:29:54.019804,5.45,6
2026-02-03 19:01:51.151295,2.73,3
2026-02-03 19:17:10.584712,3.64,4
