Fecha,Saturación,N° de pallets
2026-07-24 00:00:19.991807,11.82,13
2026-07-24 00:58:57.916626,2.73,3
2026-07-24 01:22:40.916745,2.73,3
2026-07-24 02:02:48.299369,1.82,2
2026-07-24 02:27:42.364213,1.82,2
2026-07-24 02:51:35.082137,1.82,2
2026-07-24 03:16:28.570301,1.82,2
2026-07-24 05:38:21.189227,5.45,6
2026-07-24 06:03:14.770758,9.09,10
2026-07-24 06:27:02.408661,14.55,16
2026-07-24 06:51:02.930425,14.55,16
2026-07-24 07:17:19.521732,14.55,16
2026-07-24 07:59:05.696481,20.91,23
2026-07-24 08:20:32.174967,27.27,30
2026-07-24 09:20:32.815226,50.91,56
2026-07-24 10:18:40.831518,42.73,47
2026-07-24 10:45:24.497356,22.73,25
2026-07-24 11:26:29.097783,22.73,25
2026-07-24 12:54:17.748430,34.55,38
2026-07-24 13:52:23.099210,56.36,62
2026-07-24 14:16:26.983727,56.36,62
2026-07-24 15:31:07.177494,86.36,95
2026-07-24 16:30:59.986208,87.27,96
2026-07-24 17:46:17.991583,48.18,53
2026-07-24 18:10:32.965439,38.18,42
2026-07-24 20:14:25.866899,27.27,30
2026-07-24 20:40:41.498646,27.27,30
2026-07-24 21:23:52.105787,45.45,50
2026-07-24 21:49:19.252550,45.45,50
2026-07-24 22:28:24.280964,45.45,50
