Fecha,Saturación,N° de pallets
2026-05-23 00:03:11.564394,0.91,1
2026-05-23 00:24:54.398022,0.91,1
2026-05-23 00:47:18.145940,16.36,18
2026-05-23 01:09:04.835943,3.64,4
2026-05-23 02:04:28.655395,0.91,1
2026-05-23 02:26:57.322730,0.91,1
2026-05-23 03:04:38.469100,0.91,1
2026-05-23 03:26:16.560326,0.91,1
2026-05-23 03:47:31.333111,1.82,2
2026-05-23 04:08:46.872236,0.91,1
2026-05-23 04:31:06.161677,1.82,2
2026-05-23 04:53:27.893810,3.64,4
2026-05-23 05:15:54.789287,15.45,17
2026-05-23 05:36:19.812688,2.73,3
2026-05-23 06:11:41.897212,1.82,2
2026-05-23 06:34:01.578476,11.82,13
2026-05-23 06:55:48.249380,11.82,13
2026-05-23 07:18:37.499567,11.82,13
2026-05-23 07:56:26.814513,12.73,14
2026-05-23 08:17:43.722705,10.91,12
2026-05-23 08:39:04.704669,3.64,4
2026-05-23 09:00:23.763442,0.91,1
2026-05-23 09:22:14.015559,0.91,1
2026-05-23 09:42:25.006288,0.91,1
2026-05-23 10:02:39.486046,0.91,1
2026-05-23 10:38:41.869755,17.27,19
2026-05-23 10:58:38.443114,8.18,9
2026-05-23 11:18:52.074929,8.18,9
2026-05-23 11:41:21.370803,7.27,8
2026-05-23 12:03:53.523448,54.55,60
2026-05-23 12:25:07.760400,57.27,63
2026-05-23 12:46:19.440266,57.27,63
2026-05-23 13:07:33.423877,57.27,63
2026-05-23 13:27:34.302497,57.27,63
2026-05-23 13:48:49.249663,57.27,63
2026-05-23 14:08:57.874460,57.27,63
2026-05-23 14:30:08.660318,66.36,73
2026-05-23 14:51:23.802752,58.18,64
2026-05-23 15:13:16.006983,46.36,51
2026-05-23 15:34:26.905225,33.64,37
2026-05-23 15:54:27.532452,36.36,40
2026-05-23 16:14:32.697905,20.91,23
2026-05-23 16:35:45.310575,9.09,10
2026-05-23 16:57:35.987188,17.27,19
