Fecha,Saturación,N° de pallets
2026-02-17 00:00:33.591676,56.36,62
2026-02-17 00:16:17.540944,17.27,19
2026-02-17 00:32:01.476103,31.82,35
2026-02-17 00:47:38.635726,25.45,28
2026-02-17 01:03:20.409102,18.18,20
2026-02-17 01:19:08.870596,15.45,17
2026-02-17 01:34:51.608612,6.36,7
2026-02-17 01:50:28.495138,4.55,5
2026-02-17 02:06:05.640254,10.0,11
2026-02-17 02:21:43.301605,4.55,5
2026-02-17 02:37:21.712127,12.73,14
2026-02-17 02:53:01.526143,16.36,18
2026-02-17 03:08:43.790511,4.55,5
2026-02-17 03:24:22.747470,4.55,5
2026-02-17 11:15:22.791007,23.64,26
2026-02-17 11:31:14.928537,15.45,17
2026-02-17 11:47:14.699934,12.73,14
2026-02-17 12:03:24.394159,9.09,10
2026-02-17 12:19:27.342222,7.27,8
2026-02-17 12:35:19.608741,7.27,8
2026-02-17 12:52:50.903754,1.82,2
2026-02-17 13:09:53.691594,1.82,2
2026-02-17 13:26:58.335955,31.82,35
2026-02-17 13:44:24.430468,25.45,28
2026-02-17 14:00:10.812212,35.45,39
2026-02-17 14:16:17.327332,47.27,52
2026-02-17 14:48:35.488968,50.0,55
2026-02-17 15:04:31.354810,50.0,55
2026-02-17 15:20:17.503057,59.09,65
2026-02-17 15:53:12.151946,72.73,80
2026-02-17 16:12:04.322291,72.73,80
2026-02-17 16:27:44.966203,78.18,86
2026-02-17 16:45:19.671015,78.18,86
2026-02-17 17:01:10.398916,65.45,72
2026-02-17 17:18:29.512230,59.09,65
2026-02-17 17:35:44.372364,54.55,60
2026-02-17 17:53:10.701224,55.45,61
