Fecha,Saturación,N° de pallets
2026-05-26 00:42:43.985452,44.55,49
2026-05-26 01:36:43.598845,34.55,38
2026-05-26 01:57:48.171863,28.18,31
2026-05-26 02:19:01.186364,33.64,37
2026-05-26 03:29:20.559599,19.09,21
2026-05-26 03:50:35.248906,35.45,39
2026-05-26 04:45:05.045899,25.45,28
2026-05-26 05:07:20.689154,23.64,26
2026-05-26 06:17:07.374364,32.73,36
2026-05-26 06:55:57.271586,38.18,42
2026-05-26 07:17:14.308105,38.18,42
2026-05-26 07:38:20.245677,38.18,42
2026-05-26 08:00:52.796368,22.73,25
2026-05-26 08:37:52.057247,7.27,8
2026-05-26 08:58:32.742444,2.73,3
2026-05-26 09:21:43.984867,9.09,10
2026-05-26 09:43:32.751501,4.55,5
2026-05-26 10:03:50.422439,9.09,10
2026-05-26 10:24:10.974986,2.73,3
2026-05-26 10:59:56.786421,20.91,23
2026-05-26 11:37:10.216017,12.73,14
2026-05-26 12:00:15.796722,19.09,21
2026-05-26 12:54:08.017940,32.73,36
2026-05-26 13:16:08.867885,28.18,31
2026-05-26 13:38:56.045984,39.09,43
2026-05-26 14:15:41.356620,39.09,43
2026-05-26 15:10:44.207308,66.36,73
2026-05-26 15:48:02.778712,57.27,63
2026-05-26 16:08:40.399368,60.0,66
2026-05-26 16:31:49.674151,56.36,62
2026-05-26 16:53:09.284195,56.36,62
2026-05-26 17:14:38.878048,50.0,55
2026-05-26 17:34:50.961894,50.0,55
2026-05-26 17:55:00.464794,48.18,53
2026-05-26 18:16:21.810788,49.09,54
2026-05-26 18:38:42.590080,50.91,56
2026-05-26 18:58:50.492041,60.0,66
2026-05-26 19:35:26.493166,34.55,38
2026-05-26 20:13:01.618217,41.82,46
2026-05-26 20:33:05.118594,51.82,57
