Fecha,Saturación,N° de pallets
2026-08-18 08:34:51.790529,2.73,3
2026-08-18 08:37:49.657016,8.18,9
2026-08-18 08:40:45.366127,8.18,9
2026-08-18 09:11:04.490976,19.09,21
2026-08-18 09:36:33.569297,32.73,36
2026-08-18 10:03:41.897786,20.0,22
2026-08-18 10:28:43.519818,12.73,14
2026-08-18 10:55:24.773081,10.91,12
2026-08-18 12:45:24.647662,8.18,9
2026-08-18 13:10:18.888746,10.0,11
2026-08-18 13:35:05.326804,10.91,12
2026-08-18 14:01:01.380406,10.91,12
2026-08-18 14:25:51.240767,14.55,16
2026-08-18 14:51:17.245424,4.55,5
2026-08-18 15:18:30.315385,4.55,5
2026-08-18 15:43:29.080109,22.73,25
2026-08-18 16:08:27.634848,4.55,5
2026-08-18 16:34:06.790043,4.55,5
2026-08-18 16:58:56.181190,5.45,6
2026-08-18 17:23:45.015540,5.45,6
2026-08-18 17:48:26.755717,10.91,12
2026-08-18 18:11:25.278939,0.91,1
2026-08-18 18:37:04.246511,0.91,1
2026-08-18 19:02:12.575994,6.36,7
2026-08-18 19:27:18.033575,0.91,1
2026-08-18 20:14:01.787209,1.82,2
2026-08-18 20:39:20.659740,8.18,9
2026-08-18 21:04:07.615925,10.0,11
2026-08-18 21:28:56.094738,5.45,6
2026-08-18 21:53:53.185988,13.64,15
2026-08-18 22:18:39.256434,30.0,33
2026-08-18 22:43:29.973861,30.0,33
