Fecha,Saturación,N° de pallets
2026-06-07 00:22:54.596918,13.64,15
2026-06-07 00:47:38.455523,13.64,15
2026-06-07 01:11:54.544460,23.64,26
2026-06-07 01:36:35.591218,23.64,26
2026-06-07 02:14:58.083277,23.64,26
2026-06-07 02:54:54.565964,23.64,26
2026-06-07 03:19:31.800902,29.09,32
2026-06-07 03:44:07.062512,30.0,33
2026-06-07 04:07:48.933474,30.0,33
2026-06-07 05:03:55.757820,37.27,41
2026-06-07 05:58:23.116041,48.18,53
2026-06-07 06:53:44.594882,54.55,60
2026-06-07 07:18:32.833556,54.55,60
2026-06-07 07:43:11.600761,54.55,60
2026-06-07 08:05:33.829619,54.55,60
2026-06-07 08:44:35.316401,54.55,60
2026-06-07 09:24:51.006759,54.55,60
2026-06-07 09:47:22.761409,54.55,60
2026-06-07 10:12:36.405284,54.55,60
2026-06-07 10:35:11.804437,54.55,60
2026-06-07 10:58:48.248015,54.55,60
2026-06-07 11:21:09.539166,54.55,60
2026-06-07 11:43:34.000602,54.55,60
2026-06-07 12:06:04.973563,54.55,60
2026-06-07 12:44:54.494804,54.55,60
2026-06-07 13:25:16.685543,54.55,60
2026-06-07 13:47:33.989046,54.55,60
2026-06-07 14:11:34.984326,54.55,60
2026-06-07 14:35:24.057785,54.55,60
2026-06-07 14:59:48.612156,54.55,60
2026-06-07 15:22:32.454887,54.55,60
2026-06-07 15:46:14.570912,54.55,60
2026-06-07 16:25:17.252249,87.27,96
2026-06-07 17:05:44.459048,111.82,123
2026-06-07 17:30:31.462543,116.36,128
2026-06-07 17:54:13.132155,125.45,138
2026-06-07 18:19:34.375231,125.45,138
2026-06-07 18:43:17.229062,125.45,138
2026-06-07 19:05:42.118224,125.45,138
2026-06-07 19:31:10.586801,125.45,138
2026-06-07 19:53:39.981515,125.45,138
2026-06-07 20:16:08.430123,125.45,138
2026-06-07 20:40:55.808610,125.45,138
2026-06-07 21:03:23.465542,125.45,138
2026-06-07 21:25:47.854233,125.45,138
2026-06-07 21:48:22.520180,125.45,138
2026-06-07 22:12:12.138565,125.45,138
2026-06-07 23:09:57.612005,105.45,116
