Fecha,Saturación,N° de pallets
2026-08-31 10:08:40.234514,8.18,9
2026-08-31 10:16:30.339747,4.55,5
2026-08-31 10:29:10.627710,3.64,4
2026-08-31 10:54:42.428894,11.82,13
2026-08-31 11:05:40.339772,21.82,24
2026-08-31 11:18:14.595623,9.09,10
2026-08-31 11:46:28.417915,1.82,2
2026-08-31 12:00:33.505872,1.82,2
2026-08-31 12:23:01.580389,1.82,2
2026-08-31 12:36:17.103565,3.64,4
2026-08-31 13:03:40.732983,3.64,4
2026-08-31 13:30:09.111711,13.64,15
2026-08-31 13:56:20.993673,29.09,32
2026-08-31 14:22:40.298827,29.09,32
2026-08-31 14:49:06.424631,29.09,32
2026-08-31 15:31:39.255952,29.09,32
2026-08-31 15:58:21.827061,9.09,10
2026-08-31 16:24:51.697146,9.09,10
2026-08-31 16:51:45.668016,9.09,10
2026-08-31 17:18:50.346547,9.09,10
2026-08-31 17:47:07.056497,9.09,10
2026-08-31 18:15:07.998347,1.82,2
2026-08-31 18:41:58.924911,1.82,2
2026-08-31 19:08:31.167374,1.82,2
2026-08-31 19:21:50.575624,1.82,2
2026-08-31 19:49:11.183843,1.82,2
2026-08-31 19:56:07.388521,1.82,2
2026-08-31 20:22:29.620575,1.82,2
2026-08-31 20:48:31.855222,1.82,2
2026-08-31 21:14:38.971039,1.82,2
2026-08-31 21:40:49.349639,1.82,2
2026-08-31 22:07:00.447179,1.82,2
