Fecha,Saturación,N° de pallets
2026-09-14 00:01:18.117470,0.91,1
2026-09-14 00:27:36.906770,0.91,1
2026-09-14 00:53:59.225164,0.91,1
2026-09-14 01:20:09.246563,0.91,1
2026-09-14 01:46:34.717217,0.91,1
2026-09-14 01:52:59.718759,0.91,1
2026-09-14 02:18:50.981967,0.91,1
2026-09-14 02:45:08.090818,0.91,1
2026-09-14 03:11:24.860994,0.91,1
2026-09-14 03:37:46.906529,0.91,1
2026-09-14 04:04:01.175507,0.91,1
2026-09-14 04:30:16.603812,0.91,1
2026-09-14 04:56:24.019799,0.91,1
2026-09-14 05:22:37.819420,10.91,12
2026-09-14 05:48:52.404927,23.64,26
2026-09-14 06:15:03.008937,34.55,38
2026-09-14 06:41:13.185065,34.55,38
2026-09-14 06:48:35.696857,34.55,38
2026-09-14 07:15:02.336224,34.55,38
2026-09-14 07:41:25.949483,14.55,16
2026-09-14 08:07:37.597393,0.91,1
2026-09-14 08:34:41.703158,0.91,1
2026-09-14 08:48:48.059557,0.91,1
2026-09-14 09:14:26.832893,0.91,1
2026-09-14 09:41:44.969487,0.91,1
2026-09-14 10:08:48.229142,0.91,1
2026-09-14 10:36:37.693378,0.91,1
2026-09-14 11:03:25.247580,0.91,1
2026-09-14 11:30:53.601437,0.91,1
2026-09-14 11:57:56.510831,0.91,1
2026-09-14 12:22:28.154191,0.91,1
2026-09-14 12:50:44.172383,0.91,1
2026-09-14 13:17:31.695950,0.91,1
2026-09-14 13:44:11.396916,0.91,1
2026-09-14 14:11:01.935303,0.91,1
2026-09-14 14:19:07.635882,0.91,1
2026-09-14 14:46:08.013273,0.91,1
2026-09-14 15:13:07.946329,0.91,1
2026-09-14 15:24:21.896665,0.91,1
2026-09-14 15:51:11.669676,2.73,3
2026-09-14 16:18:00.468704,17.27,19
2026-09-14 16:44:51.999777,21.82,24
2026-09-14 17:12:04.571277,20.0,22
2026-09-14 17:39:06.910361,42.73,47
2026-09-14 18:05:53.872246,36.36,40
