Fecha,Saturación,N° de pallets
2026-06-13 00:16:03.375254,3.64,4
2026-06-13 01:12:50.481703,50.91,56
2026-06-13 01:37:50.445544,24.55,27
2026-06-13 02:17:45.745861,18.18,20
2026-06-13 02:44:01.127188,16.36,18
2026-06-13 03:43:08.187447,6.36,7
2026-06-13 04:40:01.640945,11.82,13
2026-06-13 05:22:53.122774,5.45,6
2026-06-13 06:04:34.350602,12.73,14
2026-06-13 07:18:17.772542,19.09,21
2026-06-13 07:42:05.254417,23.64,26
2026-06-13 08:32:09.910344,1.82,2
2026-06-13 08:58:41.676017,11.82,13
2026-06-13 09:23:42.647867,20.0,22
2026-06-13 09:48:37.369404,2.73,3
2026-06-13 10:14:16.191098,13.64,15
2026-06-13 10:38:08.446238,17.27,19
2026-06-13 11:17:46.914629,20.91,23
2026-06-13 11:43:49.463004,15.45,17
2026-06-13 12:08:52.478127,33.64,37
2026-06-13 13:07:01.026585,20.91,23
2026-06-13 13:32:29.637251,24.55,27
2026-06-13 13:56:18.224431,5.45,6
2026-06-13 14:22:39.254191,18.18,20
2026-06-13 14:48:14.131264,18.18,20
2026-06-13 16:04:19.394854,5.45,6
2026-06-13 16:28:11.819295,5.45,6
2026-06-13 18:57:39.673640,4.55,5
2026-06-13 21:29:14.506651,2.73,3
2026-06-13 22:11:20.542700,2.73,3
2026-06-13 22:36:59.895908,2.73,3
