Fecha,Saturación,N° de pallets
2026-07-02 00:00:29.415388,10.0,11
2026-07-02 00:24:18.413242,14.55,16
2026-07-02 02:10:47.758400,7.27,8
2026-07-02 02:36:22.686010,19.09,21
2026-07-02 03:18:09.002148,2.73,3
2026-07-02 03:43:14.390405,12.73,14
2026-07-02 04:08:13.171852,28.18,31
2026-07-02 04:50:57.898999,48.18,53
2026-07-02 05:46:58.986398,37.27,41
2026-07-02 06:25:26.062423,24.55,27
2026-07-02 06:50:24.752653,24.55,27
2026-07-02 09:46:12.890112,25.45,28
2026-07-02 10:12:32.500332,22.73,25
2026-07-02 10:54:26.129772,20.0,22
2026-07-02 11:52:40.871220,8.18,9
2026-07-02 12:33:55.630604,8.18,9
2026-07-02 13:33:12.623433,18.18,20
