Fecha,Saturación,N° de pallets
2026-02-08 00:19:00.679537,74.55,82
2026-02-08 00:36:03.279186,74.55,82
2026-02-08 00:53:02.827954,74.55,82
2026-02-08 01:08:28.284240,74.55,82
2026-02-08 01:25:12.104662,63.64,70
2026-02-08 01:41:54.122497,52.73,58
2026-02-08 02:15:52.929764,87.27,96
2026-02-08 03:22:16.974755,87.27,96
2026-02-08 03:38:51.974806,72.73,80
2026-02-08 03:54:12.630401,65.45,72
2026-02-08 04:28:29.490642,118.18,130
2026-02-08 04:44:58.321350,102.73,113
2026-02-08 05:35:33.900395,77.27,85
2026-02-08 05:50:54.722892,87.27,96
2026-02-08 06:06:16.831938,80.0,88
2026-02-08 06:22:51.977993,91.82,101
2026-02-08 06:54:46.039531,91.82,101
2026-02-08 08:01:46.224845,91.82,101
2026-02-08 08:50:48.255475,63.64,70
2026-02-08 09:43:38.447398,47.27,52
