Fecha,Saturación,N° de pallets
2026-05-30 00:04:45.689085,51.82,57
2026-05-30 01:14:01.215880,31.82,35
2026-05-30 01:33:56.670025,40.91,45
2026-05-30 02:43:17.099465,30.91,34
2026-05-30 03:05:51.268768,27.27,30
2026-05-30 04:15:32.240785,31.82,35
2026-05-30 05:09:33.211122,18.18,20
2026-05-30 06:03:29.960582,9.09,10
2026-05-30 06:42:18.916304,30.91,34
2026-05-30 07:18:52.531019,30.91,34
2026-05-30 07:56:26.270545,20.91,23
2026-05-30 09:06:42.968999,7.27,8
2026-05-30 09:27:57.125052,4.55,5
2026-05-30 10:37:21.110214,3.64,4
2026-05-30 11:48:56.992220,2.73,3
2026-05-30 12:24:14.455925,21.82,24
2026-05-30 13:03:12.700133,21.82,24
2026-05-30 13:42:42.725764,5.45,6
2026-05-30 15:07:51.838575,3.64,4
2026-05-30 15:30:41.522109,3.64,4
2026-05-30 16:26:18.980392,2.73,3
2026-05-30 16:48:55.901452,2.73,3
2026-05-30 17:26:39.498288,2.73,3
2026-05-30 18:05:50.524257,8.18,9
2026-05-30 18:25:49.929654,8.18,9
2026-05-30 18:48:20.828478,2.73,3
2026-05-30 19:09:29.989317,2.73,3
2026-05-30 19:31:45.608825,1.82,2
2026-05-30 20:09:39.241768,17.27,19
2026-05-30 21:51:55.005192,20.0,22
2026-05-30 22:11:51.064280,20.0,22
2026-05-30 22:32:56.793480,20.0,22
