Fecha,Saturación,N° de pallets
2026-07-13 00:21:13.032766,47.27,52
2026-07-13 00:46:19.209906,47.27,52
2026-07-13 01:23:44.347755,28.18,31
2026-07-13 02:04:20.954375,18.18,20
2026-07-13 03:02:21.438520,18.18,20
2026-07-13 03:42:02.418963,0.91,1
2026-07-13 04:39:13.241851,0.91,1
2026-07-13 06:26:08.921172,11.82,13
2026-07-13 06:50:18.201484,11.82,13
2026-07-13 07:17:17.861610,11.82,13
2026-07-13 08:00:06.164574,15.45,17
2026-07-13 08:41:15.001563,4.55,5
2026-07-13 09:05:10.354801,4.55,5
2026-07-13 09:45:42.428716,5.45,6
2026-07-13 10:10:51.820612,5.45,6
2026-07-13 10:34:51.120196,5.45,6
2026-07-13 11:35:04.296032,5.45,6
2026-07-13 11:59:17.745267,5.45,6
2026-07-13 12:41:38.556973,5.45,6
2026-07-13 13:05:55.140897,5.45,6
2026-07-13 14:05:17.655726,5.45,6
2026-07-13 14:47:52.025134,5.45,6
