Fecha,Saturación,N° de pallets
2026-06-10 00:30:05.173359,29.09,32
2026-06-10 01:11:33.752801,29.09,32
2026-06-10 01:37:53.824956,13.64,15
2026-06-10 02:19:39.975528,26.36,29
2026-06-10 02:44:06.949340,10.91,12
2026-06-10 03:09:24.553194,10.91,12
2026-06-10 03:51:07.067663,8.18,9
2026-06-10 04:16:20.575213,29.09,32
2026-06-10 04:43:10.861487,36.36,40
2026-06-10 05:09:52.684942,25.45,28
2026-06-10 05:36:31.341124,55.45,61
2026-06-10 06:01:43.959665,50.91,56
2026-06-10 08:01:49.628508,81.82,90
2026-06-10 09:00:13.851274,55.45,61
2026-06-10 09:58:18.391906,45.45,50
2026-06-10 10:21:33.390536,42.73,47
2026-06-10 11:02:33.136245,45.45,50
2026-06-10 11:45:31.174364,30.91,34
2026-06-10 12:28:07.801297,26.36,29
2026-06-10 12:52:49.651895,27.27,30
2026-06-10 13:17:44.354393,18.18,20
2026-06-10 13:44:12.854951,27.27,30
2026-06-10 14:10:06.507183,27.27,30
2026-06-10 14:51:01.888497,27.27,30
2026-06-10 15:14:46.878975,25.45,28
2026-06-10 15:42:20.804070,17.27,19
2026-06-10 16:06:38.915874,26.36,29
2026-06-10 16:31:10.386695,20.91,23
2026-06-10 16:52:46.865222,18.18,20
2026-06-10 17:11:04.949729,13.64,15
2026-06-10 17:36:03.865406,14.55,16
2026-06-10 18:01:44.397238,20.91,23
2026-06-10 18:42:40.760623,4.55,5
