Fecha,Saturación,N° de pallets
2026-05-07 06:55:08.771013,50.0,55
2026-05-07 07:10:47.441468,50.0,55
2026-05-07 07:26:22.870338,30.0,33
2026-05-07 07:43:18.900070,30.91,34
2026-05-07 08:00:43.651766,37.27,41
2026-05-07 08:16:27.072947,34.55,38
2026-05-07 08:51:22.621998,19.09,21
2026-05-07 09:07:34.462476,12.73,14
2026-05-07 09:39:41.456900,19.09,21
2026-05-07 09:57:08.570896,13.64,15
2026-05-07 10:45:11.658541,5.45,6
2026-05-07 11:02:01.335751,10.0,11
2026-05-07 11:19:43.740218,49.09,54
2026-05-07 12:11:34.205472,18.18,20
2026-05-07 12:45:21.196522,18.18,20
2026-05-07 13:19:00.097916,33.64,37
2026-05-07 13:37:12.794698,40.91,45
2026-05-07 13:54:18.530412,40.91,45
2026-05-07 14:10:05.098553,40.91,45
2026-05-07 14:28:24.389581,20.91,23
2026-05-07 15:03:20.581833,10.91,12
2026-05-07 15:20:21.396447,3.64,4
2026-05-07 15:37:40.575782,3.64,4
2026-05-07 16:12:51.738082,1.82,2
2026-05-07 16:28:29.352805,1.82,2
2026-05-07 16:44:51.626733,10.91,12
2026-05-07 17:00:35.569790,30.0,33
2026-05-07 17:17:03.853239,30.0,33
2026-05-07 17:49:24.447615,40.0,44
2026-05-07 19:13:41.600680,48.18,53
2026-05-07 19:30:26.816026,47.27,52
2026-05-07 21:07:27.991085,24.55,27
