Fecha,Saturación,N° de pallets
2026-07-25 00:07:23.520933,41.82,46
2026-07-25 00:31:11.009047,40.91,45
2026-07-25 01:12:48.660086,41.82,46
2026-07-25 01:36:34.079777,80.0,88
2026-07-25 02:18:15.565689,80.91,89
2026-07-25 03:01:08.114274,89.09,98
2026-07-25 03:58:55.746614,68.18,75
2026-07-25 04:23:57.445401,58.18,64
2026-07-25 04:50:05.302047,73.64,81
2026-07-25 05:32:00.901945,58.18,64
2026-07-25 06:12:47.320064,53.64,59
2026-07-25 06:55:20.795479,53.64,59
2026-07-25 07:53:39.563943,53.64,59
2026-07-25 08:33:48.856600,44.55,49
2026-07-25 09:14:11.069390,29.09,32
2026-07-25 09:54:22.286856,48.18,53
2026-07-25 10:19:13.632265,48.18,53
2026-07-25 10:45:13.267741,53.64,59
2026-07-25 11:59:17.704042,57.27,63
2026-07-25 12:39:38.697237,74.55,82
2026-07-25 13:21:27.910577,74.55,82
2026-07-25 14:01:57.187841,74.55,82
2026-07-25 14:28:31.380162,63.64,70
2026-07-25 15:28:08.306276,50.0,55
2026-07-25 16:10:53.481253,20.91,23
2026-07-25 16:34:47.723538,21.82,24
2026-07-25 17:15:12.825799,3.64,4
2026-07-25 17:55:26.668832,3.64,4
2026-07-25 18:20:26.232312,3.64,4
2026-07-25 18:45:25.534004,2.73,3
2026-07-25 19:10:33.384570,2.73,3
2026-07-25 19:52:08.368336,2.73,3
2026-07-25 20:17:21.722472,2.73,3
