Fecha,Saturación,N° de pallets
2026-05-28 00:22:17.817830,15.45,17
2026-05-28 00:43:24.448684,3.64,4
2026-05-28 01:05:45.502898,1.82,2
2026-05-28 01:43:21.781782,3.64,4
2026-05-28 02:20:29.475634,2.73,3
2026-05-28 03:00:10.107723,0.91,1
2026-05-28 03:21:31.123842,0.91,1
2026-05-28 03:42:41.422751,1.82,2
2026-05-28 04:03:58.243297,0.91,1
2026-05-28 04:26:26.416698,9.09,10
2026-05-28 05:19:51.608587,2.73,3
2026-05-28 05:58:50.551127,5.45,6
2026-05-28 07:14:58.034366,15.45,17
2026-05-28 07:34:59.541932,15.45,17
2026-05-28 07:57:38.341991,25.45,28
2026-05-28 08:51:58.707707,10.91,12
2026-05-28 09:47:21.362909,20.91,23
2026-05-28 10:10:25.748157,6.36,7
2026-05-28 11:05:51.530144,6.36,7
2026-05-28 12:00:49.602029,14.55,16
2026-05-28 13:13:31.501335,65.45,72
2026-05-28 13:36:17.803780,65.45,72
2026-05-28 13:57:43.759943,65.45,72
2026-05-28 15:42:39.504765,59.09,65
2026-05-28 16:36:21.837008,24.55,27
